"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"2","Air assault","battle_1042730","needs_review","3","3","0","0","likely_false_positive_generic_topic|missing_field|weak_row_no_infobox_no_result","","","Air assault","1042730","wikitext_batch",""
"21","Han conquest of Gojoseon","battle_19503687","needs_review","26","1","18","7","rejected_candidate","date_raw|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family|extraction_confidence","Han conquest of Gojoseon","19503687","full_parse_fallback",""
"25","Han conquest of Nanyue","battle_38024939","needs_review","27","1","18","8","rejected_candidate","date_raw|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Han conquest of Nanyue","38024939","full_parse_fallback",""
"41","Han conquest of Dian","battle_39899639","needs_review","23","1","14","8","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|strength_side_a_raw|strength_side_b_raw|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Han conquest of Dian","39899639","full_parse_fallback",""
"248","Invasions of Epidamnus","battle_42523928","needs_review","23","1","14","8","rejected_candidate","date_raw|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw|casualties_side_a_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Invasions of Epidamnus","42523928","full_parse_fallback",""
"276","Fall of Hatra","battle_60244524","needs_review","18","1","13","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Fall of Hatra","60244524","full_parse_fallback",""
"314","Roman withdrawal from Africa (255 BC)","battle_51240628","needs_review","36","1","27","8","rejected_candidate","date_raw|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Roman withdrawal from Africa (255 BC)","51240628","full_parse_fallback",""
"537","Conquest of Former Yan by Former Qin","battle_80140575","needs_review","28","1","23","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Conquest of Former Yan by Former Qin","80140575","full_parse_fallback",""
"610","Conquest of Southern Yan by Jin","battle_67299146","needs_review","28","1","19","8","rejected_candidate","date_raw|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Conquest of Southern Yan by Jin","67299146","full_parse_fallback",""
"842","Sack of Apamea","battle_79832818","needs_review","25","1","16","8","rejected_candidate","date_raw|year|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Sack of Apamea","79832818","full_parse_fallback",""
"880","Median invasion of Urartu","battle_79574493","needs_review","20","1","15","4","rejected_candidate","date_raw|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Median invasion of Urartu","79574493","full_parse_fallback",""
"1146","Alid revolt of 762–763","battle_36889983","needs_review","22","1","13","8","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Alid revolt of 762–763","36889983","full_parse_fallback",""
"1164","Tabaristan uprising","battle_73964024","needs_review","18","1","13","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Tabaristan uprising","73964024","full_parse_fallback",""
"1238","Shilong's invasion of Sichuan","battle_79127250","needs_review","28","1","23","4","rejected_candidate","date_raw|year|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Shilong's invasion of Sichuan","79127250","full_parse_fallback",""
"1336","Qarmatian invasion of Iraq","battle_70292658","needs_review","24","1","19","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Qarmatian invasion of Iraq","70292658","full_parse_fallback",""
"1409","Revolt of Tyre (996–998)","battle_41594784","needs_review","19","1","14","4","rejected_candidate","date_raw|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Revolt of Tyre (996–998)","41594784","full_parse_fallback",""
"1461","Kiev uprising (1018)","battle_77812636","needs_review","21","1","16","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Kiev uprising (1018)","77812636","full_parse_fallback",""
"1473","Chola invasion of Srivijaya","battle_42017639","needs_review","19","1","14","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Chola invasion of Srivijaya","42017639","full_parse_fallback",""
"1736","Almohad conquest of Marrakesh (1147)","battle_69058641","needs_review","29","1","24","4","rejected_candidate","date_raw|start_date|end_date|year|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Almohad conquest of Marrakesh (1147)","69058641","full_parse_fallback",""
"1892","Ghurid conquest of Khorasan","battle_77719566","needs_review","18","1","13","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Ghurid conquest of Khorasan","77719566","full_parse_fallback",""
"1977","Otrar Catastrophe","battle_70184345","needs_review","33","1","24","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Otrar Catastrophe","70184345","full_parse_fallback",""
"2035","Stedinger Crusade","battle_61992484","ok","5","1","0","4","rejected_candidate","","list_page_origin|parent_list_page|discovery_root|source_family","Stedinger Crusade","61992484","full_parse_fallback",""
"2053","Conquest of Valencia (1238)","battle_78013427","needs_review","23","1","14","8","rejected_candidate","date_raw|start_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Conquest of Valencia (1238)","78013427","full_parse_fallback",""
"2197","Balban's conquest of Bengal","battle_81213670","needs_review","26","1","17","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Balban's conquest of Bengal","81213670","full_parse_fallback",""
"2250","Rostov Uprising of 1289","battle_74990610","needs_review","20","1","15","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Rostov Uprising of 1289","74990610","full_parse_fallback",""
"2277","Mongol invasion of India (1297–1298)","battle_44941911","needs_review","20","1","15","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Mongol invasion of India (1297–1298)","44941911","full_parse_fallback",""
"2286","Alauddin Khalji's conquest of Ranthambore","battle_54762555","needs_review","28","1","19","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Alauddin Khalji's conquest of Ranthambore","54762555","full_parse_fallback",""
"2297","Mongol invasion of India (1303)","battle_54861610","needs_review","19","1","14","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Mongol invasion of India (1303)","54861610","full_parse_fallback",""
"2310","Hospitaller conquest of Rhodes","battle_52929670","needs_review","23","1","18","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Hospitaller conquest of Rhodes","52929670","full_parse_fallback",""
"2311","Mongol invasion of India (1306)","battle_48477586","needs_review","31","1","22","8","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Mongol invasion of India (1306)","48477586","full_parse_fallback",""
"2319","Alauddin Khalji's conquest of Devagiri","battle_55089133","needs_review","16","1","11","4","rejected_candidate","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Alauddin Khalji's conquest of Devagiri","55089133","full_parse_fallback",""
"2387","Tughlaq conquest of Bengal","battle_81233043","needs_review","25","1","16","8","rejected_candidate","date_raw|start_date|end_date|year|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Tughlaq conquest of Bengal","81233043","full_parse_fallback",""
"2401","Tver Uprising of 1327","battle_42213577","needs_review","21","1","16","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Tver Uprising of 1327","42213577","full_parse_fallback",""
"2452","Yamashiro ikki","battle_69731089","needs_review","3","1","1","1","rejected_candidate","infobox_present","extraction_confidence","Yamashiro ikki","69731089","full_parse_fallback",""
"2566","Black Monday (1360)","battle_49184648","needs_review","28","1","23","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Black Monday (1360)","49184648","full_parse_fallback",""
"2599","Timurid conquests and invasions","battle_59931767","needs_review","19","1","10","8","rejected_candidate","date_raw|start_date|end_date|year|century|war_name|location_raw|location_normalized|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Timurid conquests and invasions","59931767","full_parse_fallback",""
"2625","Revolt of Ghent (1379–1385)","battle_68395750","needs_review","22","1","13","8","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Revolt of Ghent (1379–1385)","68395750","full_parse_fallback",""
"2694","Sack of Delhi (1398)","battle_75028894","needs_review","32","1","23","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Sack of Delhi (1398)","75028894","full_parse_fallback",""
"2702","Sack of Aleppo (1400)","battle_65154048","needs_review","27","1","18","8","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Sack of Aleppo (1400)","65154048","full_parse_fallback",""
"2769","Lam Sơn uprising","battle_38036541","needs_review","23","1","14","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Lam Sơn uprising","38036541","full_parse_fallback",""
"2848","Fall of Angkor","battle_49316894","needs_review","26","1","17","8","rejected_candidate","date_raw|start_date|end_date|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Fall of Angkor","49316894","full_parse_fallback",""
"2929","Ayutthaya invasions of the Malacca Sultanate","battle_79365403","needs_review","32","1","23","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Ayutthaya invasions of the Malacca Sultanate","79365403","full_parse_fallback",""
"3023","Ottoman conquest of Lesbos","battle_47033082","needs_review","28","1","23","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Ottoman conquest of Lesbos","47033082","full_parse_fallback",""
"3078","Conquest of Asilah","battle_28846443","needs_review","23","1","18","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Conquest of Asilah","28846443","full_parse_fallback",""
"3271","Ottoman invasion of Imereti (1509)","battle_70467961","needs_review","29","1","20","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Ottoman invasion of Imereti (1509)","70467961","full_parse_fallback",""
"3288","Demak invasions of Malacca","battle_79275695","needs_review","25","1","16","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Demak invasions of Malacca","79275695","full_parse_fallback",""
"3351","1521 Santo Domingo Slave Revolt","battle_64602158","needs_review","9","1","7","1","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|infobox_present","extraction_confidence","1521 Santo Domingo Slave Revolt","64602158","full_parse_fallback",""
"3390","Spanish conquest of El Salvador","battle_54062299","needs_review","18","1","13","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Spanish conquest of El Salvador","54062299","full_parse_fallback",""
"3420","Sack of Pavia (1527)","battle_75486798","needs_review","28","1","19","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_b_raw|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Sack of Pavia (1527)","75486798","full_parse_fallback",""
"3554","Rough Wooing","battle_26119121","needs_review","22","1","13","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Rough Wooing","26119121","full_parse_fallback",""
"3734","Conquest of the Peñón de Vélez de la Gomera (1564)","battle_77738802","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Conquest of the Peñón de Vélez de la Gomera (1564)","77738802","full_parse_fallback",""
"3855","Conquest of Tunis (1574)","battle_22637272","needs_review","33","1","28","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Conquest of Tunis (1574)","22637272","full_parse_fallback",""
"3909","English Fury at Mechelen","battle_36629745","needs_review","14","1","9","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","English Fury at Mechelen","36629745","full_parse_fallback",""
"3981","Capture of Axel","battle_40761467","needs_review","32","1","27","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Capture of Axel","40761467","full_parse_fallback",""
"4114","Capture of Enschede (1597)","battle_41925282","needs_review","29","1","24","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Capture of Enschede (1597)","41925282","full_parse_fallback",""
"4115","Capture of Ootmarsum","battle_42230232","needs_review","27","1","22","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Capture of Ootmarsum","42230232","full_parse_fallback",""
"4199","Mutiny of Hoogstraten","battle_45038561","needs_review","14","1","9","4","rejected_candidate","date_raw|end_date|location_raw|location_normalized|latitude|longitude|result_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Mutiny of Hoogstraten","45038561","full_parse_fallback",""
"4240","Uprising of Bolotnikov","battle_63015320","needs_review","22","1","17","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Uprising of Bolotnikov","63015320","full_parse_fallback",""
"4284","Portuguese conquest of Maranhão","battle_74416054","needs_review","35","1","26","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Portuguese conquest of Maranhão","74416054","full_parse_fallback",""
"4319","Tupinambás Uprising","battle_73981896","needs_review","5","1","1","3","rejected_candidate","notes","acceptance_reason|text_length|categories","Tupinambás Uprising","73981896","full_parse_fallback",""
"4328","Spanish conquest of Petén","battle_37782942","needs_review","21","3","14","4","date_field_mismatch:end_date|date_field_mismatch:start_date|rejected_candidate","date_raw|start_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Spanish conquest of Petén","37782942","full_parse_fallback",""
"4343","Baleine, Nova Scotia","battle_30745321","needs_review","2","2","0","0","rejected_candidate|weak_row_no_infobox_no_result","","","Baleine, Nova Scotia","30745321","full_parse_fallback",""
